24	1985022412	23.8	96.6	55
24	1985022418	24.8	95.7	50
24	1985022500	26	95.3	50
24	1985022506	27.3	95.3	50
24	1985022512	28.6	95.4	50
24	1985022518	29.9	95.8	45
24	1985022600	31.5	96.5	45
24	1985022606	33.5	97.6	45
25	1985021812	11.8	75.7	30
25	1985021818	12.2	76.7	35
25	1985021900	12.7	77.6	35
25	1985021906	13.2	78.4	35
25	1985021912	13.7	79.1	35
25	1985021918	14.3	79.9	35
25	1985022000	15.1	80.8	30
25	1985022006	16	81.9	30
25	1985022012	16.9	83.3	25
25	1985022018	17.7	84.9	25
25	1985022100	18.5	86.7	25
28	1985030612	11.4	93.5	30
28	1985030618	11.7	92.6	40
28	1985030700	12	91.8	45
28	1985030706	12.4	91	50
28	1985030712	12.8	90.2	55
28	1985030718	13.2	89.4	65
28	1985030800	13.5	88.6	75
28	1985030806	13.6	87.8	85
28	1985030812	13.6	86.9	95
28	1985030818	13.8	86.1	100
28	1985030900	14.2	85.6	105
28	1985030906	14.7	85.2	105
28	1985030912	15.2	84.9	110
28	1985030918	15.9	84.6	110
28	1985031000	16.5	84.3	115
28	1985031006	17.1	84.2	115
28	1985031012	17.7	84.2	115
28	1985031018	18.3	84.3	110
28	1985031100	18.9	84.5	105
28	1985031106	19.3	84.7	100
28	1985031112	19.7	85	90
28	1985031118	20.2	85.3	80
28	1985031200	20.6	85.6	75
28	1985031206	21	85.9	70
28	1985031212	21.4	86.2	65
28	1985031218	21.8	86.5	60
28	1985031300	22.3	86.8	55
28	1985031306	22.8	87.2	50
28	1985031312	23.4	87.8	50
28	1985031318	23.8	88.4	50
28	1985031400	24.3	89.1	45
28	1985031406	25	90.2	45
28	1985031412	25.9	91.7	40
29	1985030806	12.3	117.7	35
29	1985030812	12.8	118.5	40
29	1985030818	13.5	119.2	45
29	1985030900	14.4	119.9	50
29	1985030906	15.5	120.5	55
29	1985030912	16.8	121.1	55
29	1985030918	18.1	121.7	55
29	1985031000	19.1	122.5	50
29	1985031006	20	123.5	45
33	1985041012	11.4	72.8	25
33	1985041018	11.5	72	30
33	1985041100	11.8	71.2	35
33	1985041106	12.2	70.5	40
33	1985041112	12.7	69.9	45
33	1985041118	13.2	69.3	50
33	1985041200	13.8	68.8	60
33	1985041206	14.4	68.2	65
33	1985041212	15	67.4	75
33	1985041218	15.8	66.4	85
33	1985041300	16.5	65.3	90
33	1985041306	17	64.5	95
33	1985041312	17.4	63.9	100
33	1985041318	17.7	63.4	105
33	1985041400	18.1	63.2	110
33	1985041406	18.4	63.4	105
33	1985041412	18.8	63.7	100
33	1985041418	18.7	64.1	95
33	1985041500	18.3	64.4	90
33	1985041506	17.8	64.3	85
33	1985041512	17.4	63.4	75
33	1985041518	17.3	62.1	65
33	1985041600	17.2	60.8	55
33	1985041606	16.9	59.6	45
33	1985041612	16.6	58.5	40
33	1985041618	16.3	57.5	35
33	1985041700	16	56.6	30
33	1985041706	15.6	55.7	30
33	1985041712	15.2	54.8	30
33	1985041718	14.9	53.8	30
33	1985041800	14.6	52.8	30
33	1985041806	14.7	51.6	30
33	1985041812	15.3	50.4	25
33	1985041818	16.1	50.1	25
33	1985041900	17.1	50.8	20
35	1985041206	8.7	100.3	35
35	1985041212	8.8	99.4	40
35	1985041218	9.1	99	45
35	1985041300	9.5	98.9	45
35	1985041306	10	99.2	50
35	1985041312	10.5	99.7	55
35	1985041318	11	100.3	60
35	1985041400	11.5	100.8	60
35	1985041406	12.1	101.3	65
35	1985041412	13.1	102	65
35	1985041418	14.1	103	70
35	1985041500	14.7	104.3	65
35	1985041506	15.4	105.5	60
35	1985041512	16.3	106.4	60
35	1985041518	17.3	107.3	55
35	1985041600	18	108.2	55
35	1985041606	18.6	109	50
35	1985041612	19	109.6	45
35	1985041618	19	110.1	40
35	1985041700	18.8	110.6	35
35	1985041706	18.6	110.8	30
35	1985041712	18.3	110.7	30
35	1985041718	18.1	110.6	30
35	1985041800	17.9	110.5	30
35	1985041806	17.7	110.3	30
35	1985041812	17.5	110.2	30
35	1985041818	17.4	110	25
1	1985092206	10.1	79.7	25
1	1985092212	10.4	78.6	30
1	1985092218	10.6	77.7	35
1	1985092300	10.6	76.9	35
1	1985092306	10.6	76.2	35
1	1985092312	10.6	75.7	35
1	1985092318	10.5	75.2	35
1	1985092400	10.4	74.8	35
1	1985092406	10.3	74.4	35
1	1985092412	10.2	74	35
1	1985092418	10	73.6	40
1	1985092500	9.9	73.1	40
1	1985092506	9.8	72.4	40
1	1985092512	9.7	71.7	40
1	1985092518	9.5	70.8	40
1	1985092600	9.4	69.9	40
1	1985092606	9.2	68.8	40
1	1985092612	9	67.7	40
1	1985092618	8.8	66.5	40
1	1985092700	8.7	65.3	40
1	1985092706	8.6	64.1	40
1	1985092712	8.6	62.8	40
1	1985092718	8.6	61.6	40
1	1985092800	8.5	60.5	40
1	1985092806	8.4	59.5	35
1	1985092812	8.2	58.5	35
1	1985092818	8	57.5	30
1	1985092900	7.8	56.7	30
1	1985092906	7.6	56.2	30
1	1985092912	7.4	55.7	30
1	1985092918	7.3	55.3	25
2	1985112506	8.6	104	25
2	1985112512	8.9	103.6	25
2	1985112518	8.9	103.1	30
2	1985112600	8.6	102.7	35
2	1985112606	8.2	102.2	35
2	1985112612	8	101.9	35
2	1985112618	7.9	101.6	35
2	1985112700	7.9	101.3	35
2	1985112706	8	101.1	35
2	1985112712	8.1	100.9	35
2	1985112718	8.3	100.8	35
2	1985112800	8.6	100.7	35
2	1985112806	9	100.8	35
2	1985112812	9.4	101	35
2	1985112818	9.8	101.4	35
2	1985112900	10.2	101.8	35
2	1985112906	10.5	102.3	35
2	1985112912	10.6	102.9	35
2	1985112918	10.7	103.5	35
2	1985113000	10.8	104.2	35
2	1985113006	10.9	105	35
2	1985113012	10.9	105.8	35
2	1985113018	10.9	106.6	30
2	1985120100	10.9	107.4	25
2	1985120106	10.8	108.2	25
2	1985120112	10.7	109	25
2	1985120118	10.6	109.8	30
2	1985120200	10.5	110.6	30
2	1985120206	10.3	111.4	35
2	1985120212	10.2	112.1	40
2	1985120218	10.1	112.6	45
2	1985120300	9.9	113	50
2	1985120306	9.8	113.4	60
2	1985120312	9.8	113.8	70
2	1985120318	9.9	114.2	75
2	1985120400	10	114.4	75
2	1985120406	10.2	114.4	75
2	1985120412	10.6	114.6	75
2	1985120418	11.1	114.7	75
2	1985120500	11.4	114.8	70
2	1985120506	11.8	114.8	65
2	1985120512	12.2	114.8	60
2	1985120518	12.6	114.7	55
2	1985120600	13.1	114.5	50
2	1985120606	13.8	114.3	45
2	1985120612	14.5	114	40
2	1985120618	15.2	113.7	30
4	1986010612	18.6	42	25
4	1986010618	19.2	41.7	30
4	1986010700	19.8	41.4	30
4	1986010706	20.4	41.1	30
4	1986010712	21	40.9	30
4	1986010718	21.4	40.7	30
4	1986010800	21.5	40.5	35
4	1986010806	21.5	40.2	35
4	1986010812	21.3	39.9	40
4	1986010818	21	39.5	40
4	1986010900	20.6	38.9	45
4	1986010906	20	38.1	45
4	1986010912	19.4	37.2	50
4	1986010918	18.9	36.2	45
4	1986011000	18.4	35.1	30
5	1986010700	7.2	79.5	25
5	1986010706	7.3	80	25
5	1986010712	7.5	80.4	30
5	1986010718	7.8	80.7	30
5	1986010800	8.1	81	35
5	1986010806	8.5	81.3	40
5	1986010812	8.9	81.5	45
5	1986010818	9.3	81.7	50
5	1986010900	9.7	81.7	55
5	1986010906	10.1	81.7	60
5	1986010912	10.4	81.5	65
5	1986010918	10.6	81.2	65
5	1986011000	10.8	80.9	65
5	1986011006	11	80.8	65
5	1986011012	11.3	80.7	70
5	1986011018	11.5	80.5	70
5	1986011100	11.8	80.3	75
5	1986011106	12.1	80.1	75
5	1986011112	12.5	80.1	80
5	1986011118	13.1	80.3	80
5	1986011200	13.7	80.5	85
5	1986011206	14.2	80.7	85
5	1986011212	14.8	80.8	90
5	1986011218	15.5	80.9	95
5	1986011300	16.2	81	100
5	1986011306	16.9	81.1	105
5	1986011312	17.7	81.3	110
5	1986011318	18.5	81.4	110
5	1986011400	19.4	81.3	105
5	1986011406	20.3	81	105
5	1986011412	21.2	80.6	100
5	1986011418	22.1	80.4	95
5	1986011500	23.1	80.2	90
5	1986011506	24	80.2	85
5	1986011512	24.9	80.4	75
5	1986011518	25.7	80.9	70
5	1986011600	26.4	81.6	60
5	1986011606	27	82.4	55
5	1986011612	27.5	83.3	45
6	1986010706	10.7	54.6	30
6	1986010712	10.6	54.9	35
6	1986010718	10.6	55.2	40
6	1986010800	10.7	55.6	45
6	1986010806	10.9	56	50
6	1986010812	11	56.7	50
6	1986010818	11.2	57.5	50
6	1986010900	11.1	58.5	50
6	1986010906	11.1	59.5	45
6	1986010912	12.7	60.3	45
6	1986010918	14.5	60.4	40
6	1986011000	15.1	59.5	40
6	1986011006	15.4	58.4	35
